Human N 0915
Probe Array Lot: 1004874
Operator Name: JB
Sample Type: Normal
Sample Description: exp.  3/20/02 4/25/02
Project: 
Comments: 
Reagents: 
Reagent Lot: 
Algorithm: Statistical
Corner+ Avg:76, Count:32
Corner- Avg:6889, Count:32
BF= Alpha1=0.04 Alpha2=0.06 Tau=0.015 Gamma1H=0.0025 Gamma1L=0.0025 Gamma2H=0.003 Gamma2L=0.003 Perturbation=1.1 TGT=500 NF=1.000000 SF=6.263740 SFGene=All 
Background=Avg:46.02,Stdev:0.44,Max:47.5,Min:44.9 Noise=Avg:2.01,Stdev:0.09,Max:2.3,Min:1.8 RawQ=1.75 

Probe Set Name	Stat Pairs	Stat Pairs Used	Signal	Detection	Detection p-value	Stat Common Pairs	Signal Log Ratio	Signal Log Ratio Low	Signal Log Ratio High	Change	Change p-value	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score	
36958_at	16	16	662.0	A	0.250724																															
36959_at	16	16	1024.2	P	0.013092																															
36960_at	16	16	904.1	P	0.000959																															
36961_at	16	16	217.4	A	0.089405																															
36962_at	16	16	799.5	P	0.000266																															
36963_at	16	16	651.1	P	0.002228																															
36964_at	16	16	346.6	P	0.002617																															
36965_at	16	16	3192.8	P	0.000219																															
36966_at	16	16	34.3	A	0.438361																															
36967_g_at	16	16	138.4	A	0.162935																															
36968_s_at	16	16	485.0	P	0.003585																															
36970_at	16	16	429.0	P	0.001892																															
36971_at	16	16	954.8	P	0.000805																															
36972_at	16	16	4442.6	P	0.000388																															
36973_at	16	16	918.4	A	0.073830																															
36974_at	16	16	177.1	P	0.000219																															
36975_at	16	16	1903.5	P	0.000219																															
36976_at	16	16	162.9	P	0.014937																															
36977_at	16	16	712.3	P	0.039365																															
36978_at	16	16	554.3	P	0.000219																															
36979_at	16	16	303.9	A	0.089405																															
36980_at	16	16	411.8	P	0.000219																															
36981_at	16	16	3078.9	P	0.000219																															
36982_at	16	16	417.6	P	0.000805																															
36983_f_at	16	16	293.3	A	0.320830																															
36984_f_at	16	16	579.2	P	0.000805																															
36985_at	16	16	867.3	P	0.005643																															
36986_at	16	16	3818.9	P	0.000219																															
36987_at	16	16	717.3	A	0.081337																															
36988_at	16	16	974.8	P	0.000673																															
36989_at	16	16	1346.1	P	0.000219																															
36990_at	16	16	435.2	M	0.054470																															
36991_at	16	16	1726.8	P	0.000266																															
36992_at	16	16	1775.9	P	0.000562																															
36993_at	16	16	727.3	A	0.066865																															
36994_at	16	16	2186.4	P	0.000468																															
36995_at	16	16	51.1	A	0.910595																															
36996_at	16	16	3211.6	P	0.000468																															
36997_at	16	16	1337.5	P	0.001892																															
36998_s_at	16	16	541.6	P	0.000468																															
36999_at	16	16	57.4	A	0.749276																															
37000_at	16	16	6174.3	P	0.000219																															
37001_at	16	16	1378.2	P	0.000673																															
37002_at	16	16	1366.1	P	0.001141																															
37003_at	16	16	2429.8	P	0.000266																															
37004_at	16	16	172.8	A	0.218983																															
37005_at	16	16	1160.8	P	0.000805																															
37006_at	16	16	7.2	A	0.872355																															
37007_at	16	16	614.5	P	0.000219																															
37008_r_at	16	16	15.9	A	0.926170																															
37009_at	16	16	1410.7	P	0.000219																															
37010_at	16	16	692.4	P	0.001141																															
37011_at	16	16	30.0	A	0.339558																															
37012_at	16	16	2509.9	P	0.000266																															
37013_at	16	16	215.7	A	0.397994																															
37014_at	16	16	276.2	A	0.060419																															
37015_at	16	16	386.9	P	0.000959																															
37016_at	16	16	3577.4	P	0.000266																															
37017_at	16	16	114.2	A	0.138765																															
37018_at	16	16	202.2	P	0.000562																															
37019_at	16	16	7.6	A	0.993468																															
37020_at	16	16	7.4	A	0.972140																															
37021_at	16	16	998.4	P	0.000468																															
37022_at	16	16	1055.1	P	0.031336																															
37023_at	16	16	75.3	A	0.339558																															
37024_at	16	16	1029.8	P	0.000266																															
37025_at	16	16	1436.2	P	0.000322																															
37026_at	16	16	1084.7	P	0.003585																															
37027_at	16	16	7355.9	P	0.000266																															
37028_at	16	16	700.4	P	0.004863																															
37029_at	16	16	7030.7	P	0.000219																															
37030_at	16	16	43.5	A	0.302547																															
37031_at	16	16	920.2	P	0.000468																															
37032_at	16	16	207.2	A	0.581931																															
37033_s_at	16	16	1666.2	P	0.001892																															
37034_at	16	16	1078.1	P	0.000219																															
37035_at	16	16	673.1	P	0.000322																															
37036_at	16	16	491.4	P	0.000562																															
37037_at	16	16	1261.8	P	0.000959																															
37038_at	16	16	1358.7	P	0.000562																															
37039_at	16	16	6682.8	P	0.000219																															
37040_at	16	16	2473.5	P	0.000219																															
37041_at	16	16	56.1	A	0.581931																															
37042_at	16	16	1199.3	M	0.048995																															
37043_at	16	16	1998.2	P	0.004180																															
37044_at	16	16	20.0	A	0.882840																															
37045_at	16	16	518.3	P	0.000805																															
37046_at	16	16	678.2	P	0.006532																															
37047_at	16	16	273.1	P	0.021866																															
37048_at	16	16	117.7	A	0.795978																															
37049_g_at	16	16	1158.2	A	0.150527																															
37050_r_at	16	16	227.1	P	0.001892																															
37291_r_at	16	16	20.4	A	0.267463																															
37292_at	16	16	216.4	M	0.054470																															
37293_at	16	16	466.6	P	0.001354																															
37294_at	16	16	2022.0	P	0.000266																															
37295_at	16	16	417.7	A	0.127645																															
37296_at	16	16	524.1	P	0.000322																															
37297_at	16	16	317.1	P	0.004180																															
37298_at	16	16	7175.9	P	0.000562																															
37299_at	16	16	1556.9	P	0.000468																															
37300_at	16	16	1655.8	P	0.000219																															
37301_at	16	16	42.7	A	0.939581																															
37302_at	16	16	44.4	A	0.378184																															
37303_at	16	16	297.9	A	0.189687																															
37304_at	16	16	576.9	P	0.000266																															
37305_at	16	16	110.5	A	0.697453																															
37306_at	16	16	611.7	P	0.001892																															
37307_at	16	16	4785.5	P	0.000266																															
37308_at	16	16	196.0	P	0.001141																															
37309_at	16	16	8645.0	P	0.000219																															
37310_at	16	16	274.7	P	0.004863																															
37311_at	16	16	1767.5	P	0.000388																															
37312_at	16	16	205.3	P	0.011447																															
37313_at	16	16	90.5	P	0.024692																															
37314_at	16	16	25.4	A	0.679170																															
37315_f_at	16	16	159.7	P	0.017001																															
37316_r_at	16	16	117.6	P	0.003067																															
37317_at	16	16	192.9	M	0.048995																															
37318_at	16	16	1905.1	P	0.000388																															
37319_at	16	16	738.8	P	0.014937																															
37320_at	16	16	8003.9	P	0.000219																															
37321_at	16	16	3515.7	P	0.000388																															
37322_s_at	16	16	36.9	A	0.339558																															
37323_r_at	16	16	1633.4	A	0.189687																															
37324_at	16	16	857.2	P	0.000219																															
37325_at	16	16	504.5	P	0.000219																															
37326_at	16	16	474.9	P	0.003585																															
37327_at	16	16	35.7	A	0.660442																															
37328_at	16	16	93.0	A	0.189687																															
37329_at	16	16	4990.2	P	0.000388																															
37330_at	16	16	1325.5	P	0.004863																															
37331_g_at	16	16	840.5	P	0.006532																															
37332_r_at	16	16	73.8	A	0.418069																															
37333_at	16	16	413.4	P	0.004180																															
37334_at	16	16	371.4	P	0.000562																															
37335_at	16	16	456.1	P	0.013092																															
37336_at	16	16	978.3	P	0.000388																															
37337_at	16	16	1980.7	P	0.000388																															
37338_at	16	16	739.4	P	0.000322																															
37339_at	16	16	707.2	P	0.021866																															
37340_at	16	16	29.4	A	0.458816																															
37341_at	16	16	1748.2	P	0.009985																															
37342_s_at	16	16	1320.2	P	0.000673																															
37343_at	16	16	433.8	A	0.073830																															
37344_at	16	16	732.7	A	0.060419																															
37345_at	16	16	1631.0	P	0.003067																															
37346_at	16	16	1518.7	P	0.019304																															
37347_at	16	16	279.9	P	0.006532																															
37348_s_at	16	16	5406.8	P	0.000219																															
37349_r_at	16	16	54.9	P	0.024711																															
37350_at	16	16	594.8	P	0.000959																															
37351_at	16	16	332.9	A	0.175989																															
37352_at	16	16	270.7	P	0.001354																															
37353_g_at	16	16	245.1	P	0.000388																															
37354_at	16	16	54.8	A	0.339558																															
37355_at	16	16	298.9	A	0.218983																															
37356_r_at	16	16	108.6	P	0.002228																															
37357_at	16	16	619.9	P	0.000266																															
37358_at	16	16	339.9	P	0.001354																															
37359_at	16	16	763.9	P	0.000673																															
37360_at	16	16	472.0	A	0.397994																															
37361_at	16	16	537.1	P	0.039365																															
37362_at	16	16	783.5	P	0.003585																															
37363_at	16	16	298.8	P	0.000805																															
37364_at	16	16	4802.2	P	0.000219																															
37365_at	16	16	576.4	M	0.054470																															
37366_at	16	16	2419.1	P	0.000219																															
37367_at	16	16	2891.2	P	0.000219																															
37368_at	16	16	145.3	A	0.117160																															
37369_s_at	16	16	527.3	A	0.204022																															
37370_i_at	14	14	47.1	A	0.972234																															
37371_at	16	16	35.7	A	0.520620																															
37372_at	16	16	217.5	A	0.418069																															
37373_at	16	16	3508.2	P	0.000266																															
37374_at	16	16	183.0	P	0.002228																															
37375_at	16	16	712.7	P	0.009985																															
37376_at	16	16	630.1	P	0.019304																															
37377_i_at	13	13	637.5	P	0.001488																															
37378_r_at	16	16	567.8	P	0.004180																															
37379_at	16	16	374.0	A	0.060419																															
37380_at	16	16	56.6	P	0.031336																															
37381_g_at	16	16	284.2	P	0.000959																															
37382_at	16	16	1018.5	P	0.039365																															
37383_f_at	16	16	12179.4	P	0.000219																															
37384_at	16	16	629.4	P	0.021866																															
37385_at	16	16	182.8	P	0.007543																															
37386_i_at	13	13	1609.3	P	0.001864																															
37387_r_at	16	16	680.1	P	0.009985																															
37388_at	16	16	12.4	A	0.861235																															
37389_at	16	16	776.9	P	0.000219																															
37390_at	16	16	442.0	M	0.043968																															
37391_at	16	16	2496.0	P	0.000219																															
37392_at	16	16	1275.9	P	0.000219																															
37393_at	16	16	171.3	P	0.001602																															
37394_at	16	16	1355.6	P	0.000219																															
37395_at	16	16	1174.5	P	0.000266																															
37396_at	16	16	17.0	A	0.972140																															
37397_at	16	16	351.1	P	0.001602																															
37398_at	16	16	1448.3	P	0.000322																															
37399_at	16	16	845.5	P	0.000388																															
37400_at	16	16	91.9	A	0.339558																															
37401_g_at	16	16	512.6	P	0.027860																															
37402_at	16	16	1542.2	P	0.000388																															
37403_at	16	16	321.8	P	0.000468																															
37404_at	16	16	160.1	A	0.541184																															
37405_at	16	16	5997.8	P	0.000805																															
37406_at	16	16	2210.6	P	0.000219																															
37407_s_at	16	16	3093.6	P	0.000673																															
37408_at	16	16	896.8	P	0.031336																															
37409_at	16	16	119.9	P	0.003067																															
37410_at	16	16	565.5	A	0.060419																															
37650_at	16	16	747.4	P	0.000266																															
37651_at	16	16	204.5	P	0.000562																															
37652_at	16	16	418.9	P	0.014937																															
37653_at	16	16	147.3	A	0.479380																															
37654_at	16	16	368.2	A	0.302547																															
37655_at	16	16	377.8	P	0.004863																															
37656_at	16	16	387.6	A	0.234557																															
37657_at	16	16	354.9	A	0.397994																															
37658_at	16	16	1983.8	P	0.003067																															
37659_at	16	16	955.4	P	0.000219																															
37660_at	16	16	7.6	A	0.997772																															
37661_at	16	16	33.5	A	0.458816																															
37662_at	16	16	481.3	P	0.001141																															
37663_at	16	16	1379.9	P	0.000266																															
37664_at	16	16	430.2	P	0.001141																															
37665_at	16	16	20.3	A	0.972140																															
37666_at	16	16	1933.6	P	0.000388																															
37667_at	16	16	484.5	P	0.019304																															
37668_at	16	16	2141.9	P	0.000219																															
37669_s_at	16	16	9966.9	P	0.000388																															
37670_at	16	16	1377.9	P	0.000219																															
37671_at	16	16	734.7	P	0.000219																															
37672_at	16	16	795.2	P	0.000322																															
37673_at	16	16	337.2	P	0.006532																															
37674_at	16	16	2689.5	P	0.000266																															
37675_at	16	16	18728.4	P	0.000219																															
37676_at	16	16	877.8	P	0.000562																															
37677_at	16	16	9397.7	P	0.000219																															
37678_at	16	16	446.8	P	0.001602																															
37679_at	16	16	383.1	P	0.000388																															
37680_at	16	16	139.3	P	0.004180																															
37681_i_at	13	13	93.9	A	0.098025																															
37682_r_at	16	16	25.6	A	0.162935																															
37683_at	16	16	239.8	P	0.000673																															
37684_at	16	16	420.7	P	0.004863																															
37685_at	16	16	1157.2	P	0.000805																															
37686_s_at	16	16	473.8	P	0.002617																															
37687_i_at	14	14	791.3	P	0.023995																															
37688_f_at	12	12	74.0	P	0.007511																															
37689_s_at	16	16	66.3	A	0.479380																															
37690_at	16	16	1668.3	P	0.000562																															
37691_at	16	16	431.3	A	0.189687																															
37692_at	16	16	2803.3	P	0.000388																															
37693_at	16	16	230.7	P	0.000266																															
37694_at	16	16	299.0	P	0.000562																															
37695_at	16	16	248.9	P	0.001141																															
37696_at	16	16	3088.2	P	0.000468																															
37697_s_at	16	16	7343.4	P	0.000219																															
37698_at	16	16	936.2	P	0.000219																															
37699_at	16	16	85.8	A	0.098054																															
37700_at	16	16	208.0	P	0.009985																															
37701_at	16	16	316.4	P	0.000266																															
37702_at	16	16	6.0	A	0.849473																															
37703_at	16	16	799.0	P	0.000219																															
37704_at	16	16	2035.6	P	0.000562																															
37705_at	16	16	85.4	A	0.458816																															
37706_at	16	16	968.5	P	0.000562																															
37707_i_at	14	14	1770.7	P	0.000491																															
37708_r_at	16	16	790.8	P	0.000219																															
37709_at	16	16	544.3	A	0.127645																															
37710_at	16	16	88.3	P	0.000468																															
37711_at	16	16	154.0	A	0.060419																															
37712_g_at	16	16	206.7	A	0.162935																															
37713_at	16	16	776.7	P	0.031336																															
37714_at	16	16	44.4	A	0.520623																															
37715_at	16	16	497.1	P	0.002617																															
37716_at	16	16	203.5	M	0.043968																															
37717_at	16	16	1152.5	P	0.000219																															
37718_at	16	16	307.5	P	0.000322																															
37719_at	16	16	747.2	P	0.011447																															
37720_at	16	16	6230.9	P	0.000219																															
37721_at	16	16	720.6	M	0.048995																															
37722_s_at	16	16	1188.6	A	0.098054																															
37723_at	16	16	140.7	P	0.006532																															
37724_at	16	16	30.3	A	0.358690																															
37725_at	16	16	3411.9	P	0.000388																															
37726_at	16	16	781.4	P	0.000219																															
37727_i_at	14	14	242.7	P	0.000491																															
37728_r_at	16	16	137.2	P	0.011447																															
37729_at	16	16	1137.2	P	0.000266																															
37730_at	16	16	854.7	P	0.008689																															
37731_at	16	16	1641.8	P	0.000219																															
37732_at	16	16	698.1	P	0.000219																															
37733_at	16	16	873.8	P	0.001602																															
37734_at	16	16	992.1	P	0.002228																															
37735_at	16	16	3062.8	P	0.000562																															
37736_at	16	16	3855.1	P	0.000219																															
37737_at	16	16	578.4	P	0.000219																															
37738_g_at	16	16	962.0	P	0.000322																															
37739_at	16	16	677.2	P	0.021866																															
37740_r_at	16	16	821.5	P	0.000219																															
37741_at	16	16	87.7	A	0.697453																															
37742_at	16	16	741.1	P	0.002617																															
37743_at	16	16	1211.4	P	0.000219																															
37744_r_at	16	16	470.0	P	0.024711																															
37745_s_at	16	16	756.1	P	0.005643																															
37746_r_at	16	16	14891.0	A	0.150527																															
37747_at	16	16	1146.0	P	0.001602																															
37748_at	16	16	2849.1	P	0.000388																															
37749_at	16	16	25.7	A	0.500000																															
37750_at	16	16	115.7	A	0.060419																															
37751_at	16	16	259.5	P	0.007543																															
37752_at	16	16	132.3	P	0.000218																															
37753_at	16	16	206.6	A	0.250724																															
37754_at	16	16	9188.4	P	0.000266																															
37755_at	16	16	374.6	P	0.000219																															
37756_at	16	16	63.3	A	0.081337																															
37757_at	16	16	692.6	P	0.001354																															
37758_s_at	16	16	280.4	A	0.189687																															
37759_at	16	16	172.1	M	0.054470																															
37760_at	16	16	495.5	P	0.027860																															
37761_at	16	16	146.6	A	0.641310																															
37762_at	16	16	278.5	P	0.002617																															
37763_at	16	16	764.3	A	0.098054																															
37764_at	16	16	176.0	A	0.397994																															
37765_at	16	16	264.5	A	0.175989																															
37766_s_at	16	16	1428.8	P	0.000322																															
37767_at	16	16	104.3	A	0.697453																															
37768_at	16	16	558.4	A	0.066865																															
38008_at	16	16	274.4	A	0.089405																															
38009_at	16	16	93.0	A	0.715253																															
38010_at	16	16	2611.6	P	0.000266																															
38011_at	16	16	1062.6	P	0.000959																															
38012_at	16	16	221.2	A	0.107301																															
38013_at	16	16	2250.2	P	0.000322																															
38014_at	16	16	1785.7	P	0.000388																															
38015_at	16	16	24.3	A	0.810313																															
38016_at	16	16	2623.8	P	0.003067																															
38017_at	16	16	144.6	A	0.500000																															
38018_g_at	16	16	20.7	A	0.910595																															
38019_at	16	16	1873.7	P	0.003585																															
38020_at	16	16	411.2	A	0.117160																															
38021_at	16	16	4962.9	P	0.004863																															
38022_s_at	16	16	220.5	A	0.500000																															
38023_at	16	16	177.9	A	0.397994																															
38024_at	16	16	265.0	A	0.066865																															
38025_r_at	16	16	27.7	A	0.234557																															
38026_at	16	16	546.4	P	0.003067																															
38027_at	16	16	306.3	A	0.234557																															
38028_at	16	16	92.5	A	0.218983																															
38029_at	16	16	753.3	A	0.189687																															
38030_at	16	16	155.6	P	0.039365																															
38031_at	16	16	358.0	P	0.002228																															
38032_at	16	16	329.8	A	0.189687																															
38033_at	16	16	1314.7	P	0.000219																															
38034_at	16	16	118.6	A	0.127645																															
38035_at	16	16	691.9	P	0.000266																															
38036_at	16	16	395.2	P	0.001892																															
38037_at	16	16	879.7	P	0.002617																															
38038_at	16	16	2057.6	P	0.000219																															
38039_at	16	16	9.7	A	0.795978																															
38040_at	16	16	255.3	P	0.004863																															
38041_at	16	16	488.6	P	0.000562																															
38042_at	16	16	184.6	P	0.008689																															
38043_at	16	16	425.6	A	0.175989																															
38044_at	16	16	1254.4	P	0.031336																															
38045_at	16	16	86.0	P	0.014937																															
38046_at	16	16	327.1	P	0.000322																															
38047_at	16	16	958.9	P	0.001602																															
38048_at	16	16	277.5	A	0.117160																															
38049_g_at	16	16	610.5	P	0.000805																															
38050_at	16	16	857.4	P	0.000388																															
38051_at	16	16	527.9	A	0.162935																															
38052_at	16	16	436.9	M	0.054470																															
38053_s_at	16	16	821.8	P	0.000562																															
38054_at	16	16	1672.5	P	0.000388																															
38055_at	16	16	1267.8	P	0.008689																															
38056_at	16	16	1551.1	P	0.002617																															
38057_at	16	16	1050.8	P	0.002228																															
38058_at	16	16	777.8	P	0.019304																															
38059_g_at	16	16	442.6	P	0.000219																															
38060_at	16	16	8597.4	P	0.000219																															
38061_at	16	16	15652.1	P	0.000266																															
38062_at	16	16	211.6	P	0.000219																															
38063_at	16	16	820.2	A	0.204022																															
38064_at	16	16	401.0	P	0.019304																															
38065_at	16	16	1221.9	P	0.000322																															
38066_at	16	16	276.8	P	0.031336																															
38067_at	16	16	275.4	P	0.007543																															
38068_at	16	16	353.3	P	0.001602																															
38069_at	16	16	155.8	A	0.250724																															
38070_at	16	16	1618.4	P	0.000219																															
38071_at	16	16	117.3	A	0.060419																															
38072_at	16	16	554.1	P	0.000219																															
38073_at	16	16	435.4	P	0.000219																															
38074_at	16	16	1123.8	P	0.000219																															
38075_at	16	16	4225.9	P	0.000219																															
38076_at	16	16	10973.7	P	0.000266																															
38077_at	16	16	2241.8	P	0.001141																															
38078_at	16	16	438.3	P	0.000322																															
38079_at	16	16	628.5	P	0.002228																															
38080_at	16	16	20415.0	P	0.000219																															
38081_at	16	16	1846.4	P	0.000562																															
38082_at	16	16	149.3	P	0.000322																															
38083_at	16	16	141.3	A	0.418069																															
38084_at	16	16	976.3	P	0.000322																															
38085_at	16	16	1117.3	P	0.000322																															
38086_at	16	16	681.3	P	0.014937																															
38087_s_at	16	16	633.4	P	0.013092																															
38088_r_at	16	16	3202.4	A	0.117160																															
38089_at	16	16	182.2	P	0.006532																															
38090_at	16	16	227.3	P	0.007543																															
38091_at	16	16	1626.6	P	0.027860																															
38092_at	16	16	107.7	P	0.027860																															
38093_at	16	16	1515.2	P	0.000468																															
38094_at	16	16	1012.5	P	0.001141																															
38095_i_at	15	15	3186.0	P	0.000403																															
38096_f_at	13	13	1632.7	P	0.000737																															
38097_at	16	16	1659.7	P	0.000562																															
38098_at	16	16	1286.6	P	0.000266																															
38099_r_at	16	16	62.6	A	0.089405																															
38100_at	16	16	238.4	P	0.007543																															
38101_at	16	16	736.1	P	0.000959																															
38102_at	16	16	935.7	P	0.000219																															
38103_at	16	16	600.6	P	0.000805																															
38104_at	16	16	2107.3	P	0.000219																															
38105_at	16	16	784.2	P	0.001354																															
38106_at	16	16	450.1	P	0.000322																															
38107_at	16	16	312.1	A	0.302547																															
38108_at	16	16	263.5	P	0.017001																															
38109_at	16	16	270.5	A	0.073830																															
38110_at	16	16	2611.9	P	0.000322																															
38111_at	16	16	94.8	P	0.001141																															
38112_g_at	16	16	143.7	P	0.011447																															
38113_at	16	16	748.1	P	0.001602																															
38114_at	16	16	2748.5	P	0.000219																															
38115_at	16	16	436.5	P	0.004180																															
38116_at	16	16	36.0	A	0.621816																															
38117_at	16	16	389.9	A	0.162935																															
38118_at	16	16	1583.3	P	0.000219																															
38119_at	16	16	2449.3	P	0.001892																															
38120_at	16	16	302.4	P	0.000322																															
38121_at	16	16	1094.0	P	0.001602																															
38122_at	16	16	234.1	A	0.127645																															
38123_at	16	16	549.9	P	0.000219																															
38124_at	16	16	57.1	A	0.951005																															
38125_at	16	16	167.3	P	0.031336																															
38126_at	16	16	3377.4	P	0.000468																															
38127_at	16	16	434.3	P	0.031336																															
38368_at	16	16	2080.5	P	0.000219																															
38369_at	16	16	247.4	A	0.250724																															
38370_at	16	16	16.9	A	0.910595																															
38371_at	16	16	609.2	P	0.006532																															
38372_at	16	16	318.1	P	0.002617																															
38373_g_at	16	16	670.5	P	0.019304																															
38374_at	16	16	553.3	P	0.000219																															
38375_at	16	16	1422.4	P	0.000322																															
38376_at	16	16	6307.8	P	0.000266																															
38377_at	16	16	79.0	A	0.378184																															
38378_at	16	16	184.6	A	0.204022																															
38379_at	16	16	2520.0	P	0.000219																															
38380_at	16	16	284.9	P	0.005643																															
38381_at	16	16	536.2	P	0.003585																															
38382_at	16	16	147.4	A	0.320830																															
38383_at	16	16	382.1	P	0.011447																															
38384_at	16	16	104.5	A	0.418069																															
38385_at	16	16	8283.6	P	0.000219																															
38386_r_at	16	16	36.0	A	0.438361																															
38387_at	16	16	105.4	A	0.081337																															
38388_at	16	16	150.8	A	0.267463																															
38389_at	16	16	63.3	A	0.621816																															
38390_at	16	16	452.3	P	0.014937																															
38391_at	16	16	56.4	A	0.418069																															
38392_at	16	16	832.5	P	0.000266																															
38393_at	16	16	528.7	P	0.002617																															
38394_at	16	16	5318.1	P	0.000219																															
38395_at	16	16	4876.3	P	0.000388																															
38396_at	16	16	735.4	M	0.054470																															
38397_at	16	16	707.9	P	0.013092																															
38398_at	16	16	715.0	A	0.073830																															
38399_at	16	16	440.6	P	0.000673																															
38400_at	16	16	856.2	P	0.000805																															
38401_s_at	16	16	410.0	A	0.073830																															
38402_at	16	16	211.1	P	0.000219																															
38403_at	16	16	234.2	P	0.002228																															
38404_at	16	16	7322.0	P	0.000388																															
38405_at	16	16	375.7	P	0.000266																															
38406_f_at	15	15	30056.3	P	0.000327																															
38407_r_at	16	16	22032.2	P	0.000219																															
38408_at	16	16	609.1	P	0.000266																															
38409_at	16	16	46.0	A	0.081337																															
38410_at	16	16	1135.2	P	0.003067																															
38411_at	16	16	128.2	P	0.024711																															
38412_at	16	16	1448.5	P	0.001602																															
38413_at	16	16	2270.8	P	0.000562																															
38414_at	16	16	34.2	A	0.861235																															
38415_at	16	16	535.6	P	0.000805																															
38416_at	16	16	360.4	P	0.000805																															
38417_at	16	16	781.4	M	0.048995																															
38418_at	16	16	4039.9	P	0.000388																															
38419_at	16	16	71.7	P	0.017001																															
38420_at	16	16	205.6	M	0.043968																															
38421_at	16	16	328.5	P	0.021866																															
38422_s_at	16	16	11122.4	P	0.000219																															
38423_at	16	16	376.1	P	0.000562																															
38424_at	16	16	574.1	P	0.001892																															
38425_at	16	16	239.9	A	0.138765																															
38426_at	16	16	220.8	P	0.003067																															
38427_at	16	16	1194.6	P	0.000219																															
38428_at	16	16	8.4	A	0.621816																															
38429_at	16	16	136.7	A	0.561639																															
38430_at	16	16	1813.9	P	0.000219																															
38431_at	16	16	350.8	P	0.000562																															
38432_at	16	16	232.5	A	0.073830																															
38433_at	16	16	410.0	M	0.043968																															
38434_at	16	16	559.0	A	0.073830																															
38435_at	16	16	1261.1	P	0.000219																															
38436_at	16	16	277.2	P	0.002228																															
38437_at	16	16	1536.6	P	0.000562																															
38438_at	16	16	3042.7	P	0.009985																															
38439_at	16	16	4307.0	P	0.000468																															
38440_s_at	16	16	715.2	P	0.001892																															
38441_s_at	16	16	1810.3	P	0.000219																															
38442_at	16	16	807.1	A	0.060419																															
38443_at	16	16	2698.6	P	0.000266																															
38444_at	16	16	8196.6	P	0.000219																															
38445_at	16	16	739.8	M	0.043968																															
38446_at	16	16	35.7	A	0.358690																															
38447_at	16	16	1953.1	A	0.189687																															
38448_at	16	16	3031.3	P	0.000266																															
38449_at	16	16	1430.4	A	0.066865																															
38450_at	16	16	896.0	P	0.000562																															
38451_at	16	16	10056.9	P	0.000266																															
38452_at	16	16	36.4	A	0.175989																															
38453_at	16	16	661.6	P	0.000266																															
38454_g_at	16	16	947.1	P	0.000673																															
38455_at	16	16	1015.1	P	0.002228																															
38456_s_at	16	16	2926.8	P	0.001892																															
38457_at	16	16	16.4	A	0.960635																															
38458_at	16	16	1068.8	P	0.001892																															
38459_g_at	16	16	1691.3	P	0.000322																															
38460_at	16	16	37.3	A	0.189687																															
38461_at	16	16	729.4	P	0.001354																															
38462_at	16	16	2240.0	P	0.000219																															
38463_s_at	16	16	14.7	A	0.679170																															
38464_at	16	16	1003.3	A	0.089405																															
38465_at	16	16	11801.3	P	0.000219																															
38466_at	16	16	139.5	P	0.009985																															
38467_at	16	16	146.0	A	0.378184																															
38468_at	16	16	377.6	A	0.107301																															
38469_at	16	16	65.5	A	0.218983																															
38470_i_at	13	13	159.3	P	0.002886																															
38471_r_at	16	16	43.7	P	0.021866																															
38472_at	16	16	1399.4	P	0.000219																															
38473_at	16	16	474.3	P	0.000388																															
38474_at	16	16	91.0	P	0.024711																															
38475_at	16	16	1215.2	P	0.000673																															
38476_at	16	16	196.2	A	0.218983																															
38477_at	16	16	433.7	A	0.150527																															
38478_at	16	16	489.0	P	0.035163																															
38479_at	16	16	2794.7	P	0.000219																															
38480_s_at	16	16	1717.9	P	0.000322																															
38481_at	16	16	820.6	P	0.001602																															
38482_at	16	16	130.2	A	0.138765																															
38483_at	16	16	1441.5	P	0.000219																															
38484_at	16	16	26.9	A	0.500000																															
38485_at	16	16	15675.2	P	0.000219																															
38486_at	16	16	310.0	A	0.175989																															
38487_at	16	16	1136.7	A	0.066865																															
38727_at	16	16	274.1	P	0.000562																															
38728_at	16	16	219.7	P	0.001354																															
38729_at	16	16	2207.3	P	0.011447																															
38730_at	16	16	3638.0	P	0.000388																															
38731_at	16	16	8.5	A	0.996933																															
38732_at	16	16	967.0	P	0.000805																															
38733_at	16	16	2446.2	P	0.000322																															
38734_at	16	16	12440.9	P	0.000219																															
38735_at	16	16	653.2	M	0.054470																															
38736_at	16	16	1236.0	P	0.001892																															
38737_at	16	16	41.0	A	0.081337																															
38738_at	16	16	1672.4	P	0.000673																															
38739_at	16	16	108.6	P	0.001892																															
38740_at	16	16	1656.5	P	0.001892																															
38741_at	16	16	536.3	P	0.000388																															
38742_s_at	16	16	31.4	A	0.849473																															
38743_f_at	16	16	1494.7	P	0.000266																															
38744_at	16	16	831.6	P	0.000219																															
38745_at	16	16	654.0	P	0.017001																															
38746_at	16	16	41.7	A	0.882840																															
38747_at	16	16	1306.6	P	0.001892																															
38748_at	16	16	228.8	P	0.006532																															
