Human N 0106
Probe Array Lot: 1004872
Operator Name: JB
Sample Type: Human Normal
Sample Description: exp.  3/17/02
Project: 
Comments: 
Reagents: 
Reagent Lot: 
Algorithm: Statistical
Corner+ Avg:82, Count:32
Corner- Avg:7913, Count:32
BF= Alpha1=0.04 Alpha2=0.06 Tau=0.015 Gamma1H=0.0025 Gamma1L=0.0025 Gamma2H=0.003 Gamma2L=0.003 Perturbation=1.1 TGT=500 NF=1.000000 SF=5.707668 SFGene=All 
Background=Avg:54.31,Stdev:0.88,Max:56.8,Min:52.0 Noise=Avg:2.17,Stdev:0.10,Max:2.5,Min:2.0 RawQ=1.96 

Probe Set Name	Stat Pairs	Stat Pairs Used	Signal	Detection	Detection p-value	Stat Common Pairs	Signal Log Ratio	Signal Log Ratio Low	Signal Log Ratio High	Change	Change p-value	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score	
40153_at	16	16	420.6	P	0.021866																															
40154_at	16	16	399.3	A	0.339558																															
40155_at	16	16	7142.3	P	0.000266																															
40156_at	16	16	101.4	A	0.397994																															
40157_s_at	16	16	16.6	A	0.810313																															
40158_r_at	16	16	24.1	A	0.162935																															
40159_r_at	16	16	214.4	A	0.810313																															
40160_at	16	16	359.6	P	0.001602																															
40161_at	16	16	75.2	A	0.520620																															
40162_s_at	16	16	23.9	A	0.520620																															
40163_r_at	16	16	39.7	A	0.715253																															
40164_at	16	16	583.1	A	0.066865																															
40404_s_at	16	16	791.1	P	0.001141																															
40405_at	16	16	97.4	A	0.602006																															
40406_at	16	16	119.7	A	0.267463																															
40407_at	16	16	158.6	P	0.000468																															
40408_at	16	16	689.9	P	0.005643																															
40409_at	16	16	653.3	P	0.000266																															
40410_at	16	16	909.1	P	0.001602																															
40411_at	16	16	429.3	P	0.000959																															
40412_at	16	16	35.4	A	0.581931																															
40413_at	16	16	108.1	P	0.003585																															
40414_at	16	16	934.9	P	0.017001																															
40415_at	16	16	1633.0	P	0.008689																															
40416_at	16	16	536.4	M	0.048995																															
40417_at	16	16	733.1	P	0.000219																															
40418_at	16	16	182.8	P	0.001892																															
40419_at	16	16	5580.3	P	0.000219																															
40420_at	16	16	240.8	P	0.021866																															
40421_at	16	16	955.5	P	0.000219																															
40422_at	16	16	786.2	P	0.001892																															
40423_at	16	16	526.5	P	0.000468																															
40424_at	16	16	603.8	P	0.000673																															
40425_at	16	16	319.1	A	0.189687																															
40426_at	16	16	899.5	P	0.001602																															
40427_at	16	16	1597.7	P	0.000219																															
40428_i_at	13	13	224.0	P	0.001488																															
40429_r_at	16	16	136.6	A	0.066865																															
40430_at	16	16	47.6	A	0.175989																															
40431_at	16	16	289.9	P	0.003585																															
40432_at	16	16	2962.1	P	0.000266																															
40433_at	16	16	182.4	P	0.021866																															
40434_at	16	16	1460.4	P	0.000673																															
40435_at	16	16	1913.7	P	0.000219																															
40436_g_at	16	16	2817.3	P	0.000266																															
40437_at	16	16	802.5	P	0.003585																															
40438_at	16	16	249.4	P	0.000219																															
40439_at	16	16	136.3	A	0.438361																															
40440_at	16	16	3471.1	P	0.000805																															
40441_g_at	16	16	1453.4	P	0.000266																															
40442_f_at	16	16	690.7	P	0.024711																															
40443_at	16	16	173.7	A	0.089405																															
40444_s_at	16	16	728.8	P	0.001602																															
40445_at	16	16	21.7	A	0.641310																															
40446_at	16	16	3109.8	P	0.001354																															
40447_at	16	16	144.8	A	0.438361																															
40448_at	16	16	155.7	P	0.000219																															
40449_at	16	16	197.7	P	0.027860																															
40450_at	16	16	34.0	A	0.679170																															
40451_at	16	16	563.3	A	0.162935																															
40452_at	16	16	1937.0	A	0.081337																															
40453_s_at	16	16	417.1	P	0.000388																															
40454_at	16	16	870.6	P	0.000219																															
40455_at	16	16	163.9	P	0.031336																															
40456_at	16	16	45.9	A	0.150527																															
40457_at	16	16	209.3	P	0.008689																															
40458_at	16	16	89.4	A	0.378184																															
40459_at	16	16	385.6	P	0.000562																															
40460_s_at	16	16	211.9	P	0.024711																															
40461_at	16	16	378.0	P	0.001141																															
40462_at	16	16	281.7	A	0.284747																															
40463_at	16	16	180.0	P	0.000468																															
40464_g_at	16	16	141.6	P	0.017001																															
40465_at	16	16	203.4	A	0.089405																															
40466_at	16	16	1391.7	P	0.035163																															
40467_at	16	16	3737.0	P	0.000219																															
40468_at	16	16	530.8	P	0.021866																															
40469_at	16	16	865.5	P	0.005643																															
40470_at	16	16	1406.5	P	0.001892																															
40471_at	16	16	333.1	P	0.000322																															
40472_at	16	16	532.9	M	0.054470																															
40473_at	16	16	2546.9	P	0.000562																															
40474_r_at	16	16	90.1	A	0.066865																															
40475_at	16	16	46.1	A	0.732572																															
40476_s_at	16	16	300.4	A	0.107301																															
40477_r_at	16	16	91.8	A	0.175989																															
40478_at	16	16	750.9	P	0.000266																															
40479_at	16	16	121.1	P	0.013092																															
40480_s_at	16	16	371.7	P	0.002228																															
40481_r_at	16	16	97.2	A	0.458816																															
40482_s_at	16	16	101.2	A	0.500000																															
40483_at	16	16	146.1	A	0.302547																															
40484_g_at	16	16	238.6	A	0.418069																															
40485_at	16	16	335.5	P	0.000219																															
40486_g_at	16	16	259.6	P	0.006532																															
40487_at	16	16	410.8	P	0.000959																															
40488_at	16	16	3737.1	P	0.000219																															
40489_at	16	16	262.9	A	0.358690																															
40490_at	16	16	1072.6	P	0.000959																															
40491_at	16	16	224.2	A	0.127645																															
40492_at	16	16	460.8	P	0.006532																															
40493_at	16	16	319.1	P	0.001602																															
40494_at	16	16	359.0	P	0.017001																															
40495_at	16	16	30.3	A	0.581931																															
40496_at	16	16	1685.4	P	0.000388																															
40497_at	16	16	570.7	P	0.027860																															
40498_g_at	16	16	249.8	P	0.017001																															
40499_r_at	16	16	102.7	A	0.302547																															
40500_at	16	16	2863.7	P	0.000219																															
40501_s_at	16	16	1283.0	P	0.000266																															
40502_r_at	16	16	20.8	A	0.541184																															
40503_at	16	16	30.0	A	0.781017																															
40504_at	16	16	442.7	P	0.000219																															
40505_at	16	16	490.1	P	0.004863																															
40506_s_at	16	16	2059.6	P	0.000219																															
40507_at	16	16	244.4	P	0.021866																															
40508_at	16	16	617.1	P	0.000805																															
40509_at	16	16	3704.8	P	0.000219																															
40510_at	16	16	62.1	P	0.024692																															
40511_at	16	16	102.4	A	0.138765																															
40512_at	16	16	362.0	P	0.027860																															
40513_at	16	16	61.1	A	0.089405																															
40514_at	16	16	809.5	P	0.001602																															
40515_at	16	16	872.8	P	0.000322																															
40516_at	16	16	210.5	P	0.000266																															
40517_at	16	16	663.6	P	0.000219																															
40518_at	16	16	331.3	P	0.024711																															
40519_at	16	16	20.0	A	0.397994																															
40520_g_at	16	16	78.6	A	0.500000																															
40521_at	16	16	541.7	P	0.005643																															
40522_at	16	16	1113.6	P	0.000388																															
40763_at	16	16	151.1	P	0.004180																															
40764_at	16	16	8675.8	P	0.000219																															
40765_at	16	16	1400.3	P	0.001141																															
40766_at	16	16	2022.2	P	0.003067																															
40767_at	16	16	465.0	P	0.000219																															
40768_s_at	16	16	349.7	A	0.150527																															
40769_r_at	16	16	144.3	A	0.378184																															
40770_f_at	16	16	279.1	A	0.060419																															
40771_at	16	16	2457.0	P	0.000219																															
40772_at	16	16	167.7	A	0.581931																															
40773_at	16	16	26.7	A	0.697453																															
40774_at	16	16	1121.0	P	0.000388																															
40775_at	16	16	1126.2	P	0.000219																															
40776_at	16	16	10569.7	P	0.000219																															
40777_at	16	16	3234.8	P	0.000219																															
40778_at	16	16	1445.6	P	0.000959																															
40779_at	16	16	1417.9	P	0.000322																															
40780_at	16	16	323.2	P	0.000219																															
40781_at	16	16	416.4	A	0.284747																															
40782_at	16	16	1215.3	P	0.000388																															
40783_s_at	16	16	2487.3	P	0.000219																															
40784_at	16	16	767.8	P	0.000468																															
40785_g_at	16	16	758.3	P	0.000219																															
40786_at	16	16	1432.5	P	0.000388																															
40787_at	16	16	235.0	P	0.001602																															
40788_at	16	16	1465.2	P	0.000266																															
40789_at	16	16	123.0	P	0.008689																															
40790_at	16	16	880.9	P	0.000468																															
40791_at	16	16	570.2	P	0.006532																															
40792_s_at	16	16	336.5	A	0.098054																															
40793_s_at	16	16	11.4	A	0.438361																															
40794_at	16	16	91.4	A	0.660442																															
40795_at	16	16	17445.3	P	0.000219																															
40796_at	16	16	67.7	A	0.175989																															
40797_at	16	16	354.9	P	0.001892																															
40798_s_at	16	16	187.9	A	0.107301																															
40799_at	16	16	13.8	A	0.951005																															
40800_at	16	16	158.1	P	0.024711																															
40801_at	16	16	157.7	P	0.007543																															
40802_at	16	16	73.6	P	0.013092																															
40803_at	16	16	1924.0	P	0.000266																															
40804_at	16	16	45.3	A	0.234557																															
40805_at	16	16	63.2	A	0.339558																															
40806_at	16	16	19.7	A	0.302547																															
40807_at	16	16	379.5	A	0.127645																															
40808_at	16	16	32.4	A	0.479380																															
40809_at	16	16	50.4	A	0.918663																															
40810_at	16	16	221.1	A	0.218983																															
40811_at	16	16	911.8	P	0.000805																															
40812_at	16	16	20.0	A	0.458816																															
40813_at	16	16	100.5	P	0.000468																															
40814_at	16	16	57.7	P	0.003585																															
40815_g_at	16	16	825.9	P	0.001354																															
40816_at	16	16	290.5	P	0.000219																															
40817_at	16	16	692.6	A	0.066865																															
40818_at	16	16	700.3	P	0.000322																															
40819_at	16	16	808.2	P	0.005643																															
40820_at	16	16	107.4	P	0.004180																															
40821_at	16	16	524.3	P	0.002617																															
40822_at	16	16	268.9	P	0.000805																															
40823_s_at	16	16	135.0	A	0.081337																															
40824_at	16	16	1407.5	P	0.000388																															
40825_at	16	16	1480.6	P	0.000673																															
40826_at	16	16	780.0	P	0.000219																															
40827_at	16	16	1166.4	P	0.000266																															
40828_at	16	16	1368.6	P	0.000219																															
40829_at	16	16	1186.3	A	0.117160																															
40830_at	16	16	342.5	A	0.438361																															
40831_at	16	16	2091.4	P	0.000219																															
40832_s_at	16	16	1404.3	P	0.000219																															
40833_r_at	16	16	46.7	M	0.048995																															
40834_at	16	16	1008.6	P	0.000388																															
40835_at	16	16	69.0	A	0.397994																															
40836_s_at	16	16	626.0	P	0.017001																															
40837_at	16	16	1393.4	P	0.014937																															
40838_at	16	16	177.5	P	0.001892																															
40839_at	16	16	396.5	P	0.000388																															
40840_at	16	16	770.9	P	0.009985																															
40841_at	16	16	3090.3	P	0.000388																															
40842_at	16	16	1194.2	P	0.024711																															
40843_at	16	16	681.5	P	0.014937																															
40844_at	16	16	263.7	P	0.000266																															
40845_at	16	16	400.4	P	0.000468																															
40846_g_at	16	16	808.8	P	0.008689																															
40847_at	16	16	950.1	P	0.031336																															
40848_g_at	16	16	739.3	P	0.000959																															
40849_s_at	16	16	705.6	P	0.004863																															
40850_at	16	16	61.8	A	0.837065																															
40851_r_at	16	16	20.9	A	0.204022																															
40852_at	16	16	175.6	A	0.098054																															
40853_at	16	16	335.0	P	0.001892																															
40854_at	16	16	6047.7	P	0.000219																															
40855_at	16	16	1957.6	P	0.000219																															
40856_at	16	16	3791.3	P	0.001354																															
40857_f_at	16	16	31.9	A	0.541184																															
40858_at	16	16	124.3	P	0.027860																															
40859_at	16	16	327.9	P	0.001602																															
40860_s_at	16	16	80.8	A	0.500000																															
40861_at	16	16	2358.2	P	0.000219																															
40862_i_at	14	14	7880.3	P	0.000491																															
40863_r_at	16	16	10360.9	P	0.000468																															
40864_at	16	16	4478.6	P	0.000266																															
40865_at	16	16	231.3	P	0.001602																															
40866_at	16	16	356.3	P	0.013092																															
40867_at	16	16	1589.0	P	0.000388																															
40868_at	16	16	380.2	P	0.000388																															
40869_at	16	16	279.5	P	0.019304																															
40870_g_at	16	16	486.1	P	0.000388																															
40871_at	16	16	24.8	A	0.339558																															
40872_at	16	16	8261.2	P	0.000219																															
40873_at	16	16	612.0	P	0.000219																															
40874_at	16	16	3521.2	P	0.000388																															
40875_s_at	16	16	2734.5	P	0.000562																															
40876_at	16	16	2843.9	P	0.000266																															
40877_s_at	16	16	1617.2	P	0.000219																															
40878_f_at	16	16	430.9	P	0.004180																															
40879_at	16	16	809.3	P	0.000805																															
40880_r_at	16	16	75.1	P	0.014937																															
40881_at	16	16	411.8	P	0.004863																															
40882_at	16	16	240.4	A	0.250724																															
41122_at	16	16	326.8	P	0.007543																															
41123_s_at	16	16	390.3	P	0.000219																															
41124_r_at	16	16	184.0	P	0.000388																															
41125_r_at	16	16	412.5	A	0.418069																															
41126_at	16	16	287.6	A	0.117160																															
41127_at	16	16	380.8	P	0.009985																															
41128_at	16	16	226.3	P	0.006532																															
41129_at	16	16	483.9	P	0.000959																															
41130_at	16	16	296.0	P	0.014937																															
41131_f_at	16	16	522.6	P	0.000266																															
41132_r_at	16	16	569.9	P	0.000388																															
41133_at	16	16	599.6	P	0.000219																															
41134_at	16	16	291.7	A	0.218983																															
41135_at	16	16	7.6	A	0.882840																															
41136_s_at	16	16	984.9	P	0.000219																															
41137_at	16	16	8281.7	P	0.000219																															
41138_at	16	16	4873.0	P	0.001141																															
41139_at	16	16	1479.1	P	0.001892																															
41140_at	16	16	899.0	P	0.021866																															
41141_at	16	16	102.7	P	0.000673																															
41142_at	16	16	1481.8	P	0.000266																															
41143_at	16	16	5968.2	P	0.000219																															
41144_g_at	16	16	1369.4	P	0.000219																															
41145_at	16	16	202.6	M	0.048995																															
41146_at	16	16	3156.7	P	0.000219																															
41147_at	16	16	1609.5	P	0.000219																															
41148_at	16	16	26.5	A	0.520620																															
41149_at	16	16	35.4	A	0.810313																															
41150_r_at	16	16	1.4	A	0.939581																															
41151_at	16	16	607.5	P	0.001892																															
41152_f_at	16	16	3536.0	P	0.000219																															
41153_f_at	16	16	5694.2	P	0.000322																															
41154_r_at	16	16	204.7	P	0.002617																															
41155_at	16	16	9701.9	P	0.000219																															
41156_g_at	16	16	4160.7	P	0.000468																															
41157_at	16	16	6.4	A	0.901946																															
41158_at	16	16	306.6	P	0.006532																															
41159_at	16	16	197.4	P	0.004863																															
41160_at	16	16	827.4	P	0.031336																															
41161_at	16	16	149.2	A	0.218983																															
41162_at	16	16	1303.7	P	0.014937																															
41163_at	16	16	235.9	A	0.150527																															
41164_at	16	16	69.7	A	0.581931																															
41165_g_at	16	16	54.8	A	0.951005																															
41166_at	16	16	269.4	A	0.541184																															
41167_at	16	16	553.5	P	0.002617																															
41168_at	16	16	1687.2	P	0.000219																															
41169_at	16	16	36.7	A	0.795978																															
41170_at	16	16	1068.2	P	0.000219																															
41171_at	16	16	1254.4	P	0.001602																															
41172_at	16	16	233.4	A	0.175989																															
41173_at	16	16	96.4	A	0.358690																															
41174_at	16	16	265.5	P	0.001354																															
41175_at	16	16	1430.7	P	0.000805																															
41176_at	16	16	193.9	P	0.031336																															
41177_at	16	16	276.7	P	0.000468																															
41178_at	16	16	11808.0	P	0.000219																															
41179_at	16	16	884.4	P	0.000959																															
41180_i_at	13	13	115.9	A	0.191176																															
41181_r_at	16	16	2348.2	A	0.127645																															
41182_at	16	16	26.6	A	0.621816																															
41183_at	16	16	472.1	P	0.000562																															
41184_s_at	16	16	144.5	A	0.339558																															
41185_f_at	16	16	4717.7	P	0.000219																															
41186_at	16	16	9.4	A	0.892699																															
41187_at	16	16	2294.3	P	0.000219																															
41188_at	16	16	6405.8	P	0.000219																															
41189_at	16	16	237.3	P	0.001892																															
41190_at	16	16	576.0	P	0.000562																															
41191_at	16	16	11743.7	P	0.000219																															
41192_at	16	16	136.2	A	0.060419																															
41193_at	16	16	454.0	P	0.000219																															
41194_at	16	16	6110.9	P	0.000219																															
41195_at	16	16	430.4	P	0.001892																															
41196_at	16	16	245.5	P	0.014937																															
41197_at	16	16	2714.9	P	0.002228																															
41198_at	16	16	1407.3	A	0.098054																															
41199_s_at	16	16	191.5	P	0.027860																															
41200_at	16	16	278.1	P	0.004180																															
41201_at	16	16	120.4	P	0.000959																															
41202_s_at	16	16	2767.3	P	0.000562																															
41203_at	16	16	1065.8	A	0.189687																															
41204_s_at	16	16	49.2	A	0.945530																															
41205_at	16	16	444.7	P	0.002617																															
41206_r_at	16	16	7299.9	P	0.000219																															
41207_at	16	16	2247.5	P	0.001141																															
41208_at	16	16	130.7	P	0.039365																															
41209_at	16	16	12826.1	P	0.000219																															
41210_at	16	16	54.2	A	0.458816																															
41211_at	16	16	54.7	A	0.060419																															
41212_r_at	16	16	1459.0	P	0.001141																															
41213_at	16	16	3265.2	P	0.000219																															
41214_at	16	16	5059.0	P	0.000468																															
41215_s_at	16	16	1200.5	P	0.000219																															
41216_r_at	16	16	30.7	M	0.048995																															
41217_at	16	16	79.2	A	0.218983																															
41218_at	16	16	168.2	P	0.011447																															
41219_at	16	16	263.6	P	0.000673																															
41220_at	16	16	1953.7	P	0.019304																															
41221_at	16	16	9051.5	P	0.000266																															
41222_at	16	16	1371.3	P	0.003585																															
41223_at	16	16	10096.7	P	0.000219																															
41224_at	16	16	2525.6	P	0.000266																															
41225_at	16	16	2837.1	P	0.000219																															
41226_at	16	16	962.0	P	0.000673																															
41227_at	16	16	1300.5	A	0.066865																															
41228_r_at	16	16	465.0	P	0.002617																															
41229_at	16	16	696.0	P	0.000219																															
41230_at	16	16	250.5	A	0.621816																															
41231_f_at	16	16	17310.0	P	0.000266																															
41232_at	16	16	97.0	M	0.043968																															
41233_at	16	16	1241.8	P	0.000266																															
41234_at	16	16	1803.4	P	0.000388																															
41235_at	16	16	1688.1	P	0.000388																															
41236_at	16	16	534.9	P	0.031336																															
41237_at	16	16	5491.9	P	0.000219																															
41238_s_at	16	16	77.1	A	0.641310																															
41239_r_at	16	16	17.9	A	0.175989																															
41240_at	16	16	120.9	P	0.009985																															
41241_at	16	16	3193.1	P	0.000219																															
41721_at	16	16	65.7	A	0.284747																															
41722_at	16	16	1860.4	P	0.000219																															
41723_s_at	16	16	826.2	P	0.000219																															
41724_at	16	16	1738.0	P	0.000219																															
41725_at	16	16	185.0	A	0.339558																															
41726_at	16	16	592.0	A	0.066865																															
41727_at	16	16	250.9	M	0.043968																															
41728_at	16	16	1894.6	P	0.000266																															
41729_at	16	16	447.4	P	0.005643																															
41730_at	16	16	18579.0	P	0.000219																															
41731_g_at	16	16	27483.5	P	0.000219																															
41732_at	16	16	644.5	P	0.014937																															
41733_at	16	16	470.4	P	0.002228																															
41734_at	16	16	288.2	P	0.039365																															
41735_at	16	16	68.6	A	0.418069																															
41736_g_at	16	16	41.6	A	0.479380																															
41737_at	16	16	912.3	P	0.000388																															
41738_at	16	16	1321.7	P	0.000266																															
41739_s_at	16	16	976.2	P	0.000266																															
41740_at	16	16	13.4	A	0.849473																															
41741_at	16	16	10278.1	P	0.000219																															
41742_s_at	16	16	1245.8	P	0.000219																															
41743_i_at	13	13	949.3	P	0.000936																															
41744_at	16	16	1187.1	P	0.000219																															
41745_at	16	16	6114.2	P	0.000219																															
41746_at	16	16	763.3	P	0.006532																															
41747_s_at	16	16	1652.9	P	0.000266																															
41748_at	16	16	26.1	A	0.378184																															
41749_at	16	16	3145.7	P	0.000219																															
41750_at	16	16	1401.9	P	0.000266																															
41751_at	16	16	14.5	A	0.824011																															
41752_at	16	16	1655.1	P	0.000266																															
41753_at	16	16	1768.4	P	0.001354																															
41754_at	16	16	665.9	P	0.000219																															
41755_at	16	16	152.9	P	0.004863																															
41756_at	16	16	258.0	P	0.002617																															
41757_at	16	16	390.3	P	0.011447																															
41758_at	16	16	1323.1	P	0.000805																															
41759_at	16	16	2212.8	P	0.000959																															
41760_at	16	16	12180.1	P	0.000219																															
41761_at	16	16	70.7	P	0.008689																															
41762_at	16	16	113.6	A	0.098054																															
41763_g_at	16	16	442.2	P	0.000562																															
41764_at	16	16	74.9	A	0.339558																															
41765_at	16	16	4039.4	P	0.000219																															
41766_at	16	16	536.8	P	0.017001																															
41767_r_at	16	16	1337.8	P	0.000562																															
41768_at	16	16	7464.7	P	0.000219																															
41769_at	16	16	16.0	A	0.882840																															
41770_at	16	16	564.2	P	0.001602																															
41771_g_at	16	16	3749.6	P	0.000219																															
41772_at	16	16	1946.8	P	0.000219																															
41773_at	16	16	816.8	P	0.019304																															
41774_at	16	16	25.7	A	0.581931																															
41775_at	16	16	553.6	P	0.035163																															
41776_at	16	16	1175.9	P	0.001141																															
41777_at	16	16	31.7	A	0.267463																															
41778_at	16	16	438.1	A	0.320830																															
41779_at	16	16	264.3	A	0.218983																															
41780_at	16	16	353.6	P	0.001141																															
41781_at	16	16	123.8	M	0.054470																															
41782_g_at	16	16	418.9	A	0.204022																															
41783_at	16	16	116.6	A	0.749276																															
41784_at	16	16	604.6	P	0.000219																															
41785_at	16	16	11642.8	P	0.000219																															
32145_at	16	16	2361.3	P	0.000219																															
32146_s_at	16	16	147.3	A	0.250724																															
32147_at	16	16	11.7	A	0.945530																															
32148_at	16	16	416.8	A	0.089405																															
32149_at	16	16	19.2	A	0.882840																															
32150_at	16	16	1078.0	P	0.000219																															
32151_at	16	16	345.9	A	0.204022																															
32152_at	16	16	316.5	P	0.039365																															
32153_s_at	16	16	14213.8	P	0.000219																															
32154_at	16	16	55.1	A	0.438361																															
32155_at	16	16	21.5	A	0.418069																															
32156_at	16	16	658.9	P	0.011447																															
32157_at	16	16	1467.4	P	0.003585																															
32158_at	16	16	22.2	A	0.581931																															
32159_at	16	16	111.2	P	0.019304																															
32160_at	16	16	320.9	P	0.000468																															
32161_at	16	16	65.1	P	0.014937																															
32162_r_at	16	16	334.2	A	0.418069																															
32163_f_at	16	16	88.0	A	0.150527																															
32164_at	16	16	242.3	P	0.014937																															
32165_at	16	16	316.1	P	0.000219																															
32166_at	16	16	1296.1	P	0.003585																															
32167_at	16	16	293.0	P	0.001892																															
32168_s_at	16	16	210.4	P	0.000959																															
32169_at	16	16	1415.8	P	0.000673																															
32170_g_at	16	16	217.1	P	0.003067																															
32171_at	16	16	1053.2	P	0.000388																															
32172_at	16	16	457.0	P	0.000266																															
32173_at	16	16	1757.5	P	0.000219																															
32174_at	16	16	270.6	A	0.358690																															
32175_at	16	16	1339.4	P	0.000673																															
32176_at	16	16	49.2	A	0.872355																															
32177_s_at	16	16	226.6	A	0.520620																															
32178_r_at	16	16	263.6	P	0.000562																															
32179_s_at	16	16	163.0	P	0.011447																															
32180_s_at	16	16	464.8	P	0.003067																															
32181_at	16	16	707.5	A	0.175989																															
32182_at	16	16	429.1	P	0.000468																															
32183_at	16	16	612.3	P	0.000219																															
32184_at	16	16	291.0	P	0.000219																															
32185_at	16	16	513.2	P	0.000805																															
32186_at	16	16	121.4	A	0.107301																															
32187_at	16	16	170.0	P	0.009985																															
32188_at	16	16	73.7	A	0.162935																															
32189_g_at	16	16	41.8	A	0.479380																															
32190_at	16	16	208.0	A	0.397994																															
32191_at	16	16	27.3	A	0.824011																															
32192_g_at	16	16	1599.2	P	0.002617																															
32193_at	16	16	119.8	P	0.000219																															
32194_at	16	16	516.0	P	0.002617																															
32195_at	16	16	315.2	P	0.007543																															
32196_at	16	16	60.6	P	0.007543																															
32197_at	16	16	1258.5	P	0.000219																															
32198_at	16	16	671.4	A	0.060419																															
32199_at	16	16	15.7	A	0.602006																															
32200_at	16	16	8.2	A	0.918663																															
32201_at	16	16	1358.8	A	0.089405																															
32202_at	16	16	759.4	M	0.043968																															
32203_at	16	16	281.8	P	0.027860																															
32204_at	16	16	72.1	A	0.975289																															
32205_at	16	16	918.1	P	0.000266																															
32206_at	16	16	903.7	P	0.001354																															
32207_at	16	16	458.2	P	0.007543																															
32208_at	16	16	621.6	P	0.000468																															
32209_at	16	16	905.6	P	0.001354																															
32210_at	16	16	3996.8	P	0.000219																															
32211_at	16	16	603.3	A	0.081337																															
32212_at	16	16	1157.1	P	0.000219																															
32213_at	16	16	129.6	A	0.267463																															
32214_at	16	16	948.4	P	0.000388																															
32215_i_at	13	13	655.2	P	0.000737																															
32216_r_at	16	16	141.3	P	0.001602																															
32217_at	16	16	242.0	P	0.001602																															
32218_at	16	16	3711.2	P	0.000266																															
32219_at	16	16	453.1	P	0.000959																															
32220_at	16	16	263.7	P	0.004180																															
32221_at	16	16	2634.8	P	0.000219																															
32222_at	16	16	532.1	P	0.007543																															
32223_at	16	16	2316.0	P	0.001354																															
32224_at	16	16	627.1	P	0.001892																															
32225_at	16	16	136.0	P	0.011447																															
32226_at	16	16	2776.0	P	0.000322																															
32227_at	16	16	528.0	P	0.000322																															
32228_at	16	16	1554.6	A	0.098054																															
32229_at	16	16	379.3	P	0.001602																															
32230_at	16	16	499.8	P	0.000673																															
32231_at	16	16	22.4	A	0.204022																															
32232_at	16	16	4534.2	P	0.000219																															
32233_at	16	16	152.2	P	0.005643																															
32234_at	16	16	551.3	P	0.002617																															
32235_at	16	16	891.0	P	0.024711																															
32236_at	16	16	1409.9	P	0.001602																															
32237_at	16	16	483.2	P	0.001354																															
32238_at	16	16	293.4	A	0.204022																															
32239_at	16	16	175.3	P	0.003067																															
32240_at	16	16	987.9	P	0.027860																															
32241_at	16	16	1608.1	P	0.000219																															
32242_at	16	16	14670.1	P	0.000219																															
32243_g_at	16	16	23116.5	P	0.000219																															
32244_at	16	16	807.3	P	0.017001																															
32245_at	16	16	232.9	A	0.541184																															
32246_g_at	16	16	327.7	A	0.138765																															
32247_at	16	16	143.4	A	0.066865																															
32248_at	16	16	311.4	P	0.006532																															
32249_at	16	16	300.6	P	0.000562																															
32250_at	16	16	410.3	P	0.017001																															
32251_at	16	16	1857.5	P	0.000562																															
32252_at	16	16	69.0	A	0.267463																															
32253_at	16	16	3451.0	P	0.000219																															
32254_at	16	16	1104.8	P	0.002617																															
32255_i_at	13	13	689.8	P	0.000737																															
32256_r_at	16	16	44.0	A	0.060419																															
32257_f_at	13	13	70.3	P	0.023200																															
32258_r_at	16	16	38.6	M	0.054470																															
32259_at	16	16	901.2	P	0.000219																															
32260_at	16	16	3523.0	P	0.000805																															
32261_at	16	16	597.5	P	0.027860																															
32262_at	16	16	312.2	P	0.009985																															
32263_at	16	16	61.0	A	0.438361																															
32741_at	16	16	613.3	P	0.002617																															
32742_s_at	16	16	124.7	P	0.004180																															
32743_at	16	16	1233.3	P	0.002228																															
32744_at	16	16	7992.5	P	0.000266																															
32745_at	16	16	1385.7	P	0.000562																															
32746_at	16	16	286.8	P	0.009985																															
32747_at	16	16	10518.5	P	0.000219																															
32748_at	16	16	13073.9	P	0.000219																															
32749_s_at	16	16	1372.6	P	0.001354																															
32750_r_at	16	16	461.4	A	0.127645																															
32751_at	16	16	639.7	P	0.031336																															
32752_at	16	16	3092.7	P	0.000266																															
32753_at	16	16	155.3	A	0.320830																															
32754_at	16	16	1193.6	P	0.014937																															
32755_at	16	16	9776.8	P	0.000468																															
32756_at	16	16	8760.3	P	0.000219																															
32757_at	16	16	690.2	P	0.001602																															
32758_g_at	16	16	343.7	P	0.011447																															
32759_at	16	16	74.6	A	0.117160																															
32760_at	16	16	3.7	A	0.872355																															
32761_at	16	16	848.3	A	0.066865																															
32762_i_at	13	13	175.1	P	0.002325																															
32763_r_at	16	16	11.2	A	0.561639																															
32764_at	16	16	282.8	A	0.066865																															
32765_f_at	16	16	301.3	P	0.000805																															
32766_at	16	16	2874.0	P	0.000219																															
32767_at	16	16	67.6	P	0.014937																															
32768_at	16	16	340.1	P	0.017001																															
32769_at	16	16	340.7	P	0.000322																															
32770_at	16	16	52.9	P	0.011447																															
32771_at	16	16	7.8	A	0.824011																															
32772_s_at	16	16	53.9	A	0.267463																															
32773_at	16	16	130.0	A	0.218983																															
32774_at	16	16	5618.2	P	0.000219																															
32775_r_at	16	16	309.3	P	0.001354																															
